session;session_start_text;session_end_text;clickouts;booking
20170503007733;23:45:38;23:47:55;3;0
20170503007734;19:26:10;19:29:44;2;0
20170503007735;05:24:15;05:27:05;3;0
20170503007736;01:30:01;01:34:18;2;0
20170503007737;09:39:40;09:41:56;3;0
20170503007738;00:11:21;00:16:45;4;0
20170503007739;10:31:25;10:34:11;2;0
20170503007740;02:14:42;02:19:18;1;0
20170503007741;21:52:12;21:55:49;3;0
20170503007742;00:32:13;00:35:21;3;0
20170503007743;23:13:57;23:18:35;3;0
20170503007744;15:23:49;15:25:58;4;0
20170503007745;11:05:59;11:08:26;2;0
20170503007746;16:21:18;16:24:39;2;0
20170503007747;22:02:41;22:06:10;4;1
20170503007748;03:30:44;03:34:04;3;0
20170503007749;04:06:21;04:09:14;1;0
20170503007750;11:27:08;11:30:57;2;0
20170503007751;15:58:13;16:00:59;3;0
20170503007752;06:42:20;06:45:25;4;0
20170503007753;21:01:55;21:03:53;0;0
20170503007754;22:11:57;22:13:26;1;0
20170503007755;09:46:21;09:49:50;2;0
20170503007756;11:13:12;11:15:33;4;0
20170503007757;23:18:05;23:20:49;2;0
20170503007758;07:26:44;07:28:48;2;0
20170503007759;16:55:27;16:56:30;2;0
20170503007760;01:25:08;01:27:49;4;0
20170503007761;22:46:56;22:51:05;2;0
20170503007762;11:40:26;11:42:46;2;0
20170503007763;01:13:05;01:16:32;1;0
20170503007764;19:27:16;19:30:20;2;0
20170503007765;08:25:11;08:27:34;2;1
20170503007766;18:50:17;18:52:57;3;0
20170503007767;08:43:22;08:49:18;1;0
20170503007768;03:27:08;03:29:42;1;0
20170503007769;16:07:59;16:10:57;3;0
20170503007770;03:25:54;03:27:11;2;0
20170503007771;21:07:34;21:11:39;3;0
20170503007772;03:42:23;03:46:04;2;0
20170503007773;00:47:05;00:49:45;1;0
20170503007774;04:12:09;04:14:54;3;0
20170503007775;23:52:27;23:55:25;2;0
20170503007776;05:14:56;05:17:06;3;0
20170503007777;02:21:27;02:24:22;2;0
20170503007778;07:03:09;07:07:43;0;0
20170503007779;04:25:51;04:30:38;1;0
20170503007780;04:35:39;04:39:34;3;0
20170503007781;14:26:02;14:29:24;2;0
20170503007782;15:26:59;15:29:40;4;0
20170503007783;13:01:51;13:03:56;3;0
20170503007784;22:57:09;23:01:25;2;0
20170503007785;01:46:26;01:51:07;3;0
20170503007786;13:39:15;13:42:18;2;0
20170503007787;21:19:42;21:23:18;4;1
20170503007788;06:35:43;06:38:30;2;0
20170503007789;07:40:39;07:43:27;1;0
20170503007790;15:19:42;15:22:14;3;0
20170503007791;09:27:16;09:28:58;2;0
20170503007792;16:28:30;16:33:49;3;0
20170503007793;15:27:12;15:29:03;2;0
20170503007794;05:51:07;05:52:47;2;0
20170503007795;02:16:20;02:17:54;3;0
20170503007796;02:37:46;02:41:35;0;0
20170503007797;09:15:37;09:17:21;2;0
20170503007798;22:08:37;22:12:17;1;1
20170503007799;01:19:39;01:21:15;3;0
20170503007800;10:28:15;10:31:29;3;1
20170503007801;15:30:39;15:34:15;1;0
20170503007802;22:08:52;22:10:58;3;0
20170503007803;06:06:04;06:10:58;3;0
20170503007804;23:48:15;23:51:21;3;0
20170503007805;02:08:09;02:11:31;2;0
20170503007806;12:56:53;12:57:25;2;1
20170503007807;17:43:00;17:47:31;4;0
20170503007808;05:10:45;05:13:57;2;1
20170503007809;10:56:49;10:59:36;2;0
20170503007810;11:48:35;11:51:37;2;0
20170503007811;03:39:12;03:42:45;2;0
20170503007812;01:26:25;01:30:03;2;0
20170503007813;21:13:01;21:17:49;4;0
20170503007814;04:06:03;04:07:51;4;0
20170503007815;13:12:24;13:16:08;3;1
20170503007816;16:03:18;16:06:21;3;0
20170503007817;11:00:48;11:05:13;2;0
20170503007818;08:55:37;08:59:50;0;0
20170503007819;10:29:54;10:32:53;0;0
20170503007820;15:04:06;15:07:11;2;0
20170503007821;01:12:48;01:16:23;2;0
20170503007822;11:00:26;11:03:23;2;0
20170503007823;00:00:04;00:03:31;2;0
20170503007824;09:08:52;09:11:52;1;0
20170503007825;02:47:37;02:50:11;1;0
20170503007826;03:09:57;03:12:04;4;0
20170503007827;00:20:41;00:23:07;2;0
20170503007828;23:42:06;23:44:46;3;0
20170503007829;00:27:44;00:30:27;0;0
20170503007830;11:06:19;11:10:29;2;0
20170503007831;18:07:35;18:10:33;3;0
20170503007832;06:18:38;06:21:29;2;0
20170503007833;21:23:41;21:27:07;3;1
20170503007834;03:41:18;03:43:57;1;0
20170503007835;08:31:11;08:31:54;2;0
20170503007836;07:53:49;07:58:58;3;1
20170503007837;21:18:12;21:21:18;1;0
20170503007838;19:39:37;19:43:48;3;0
20170503007839;03:19:57;03:24:00;2;0
20170503007840;06:54:23;06:59:12;0;0
20170503007841;06:40:19;06:44:27;3;0
20170503007842;07:03:59;07:07:10;4;0
20170503007843;19:49:44;19:51:49;2;0
20170503007844;15:25:43;15:30:31;2;0
20170503007845;09:25:04;09:27:52;4;0
20170503007846;15:38:58;15:41:46;2;0
20170503007847;14:20:39;14:24:27;2;0
20170503007848;01:40:58;01:43:23;2;0
20170503007849;05:17:44;05:18:27;3;0
20170503007850;21:04:56;21:06:54;2;0
20170503007851;19:57:00;19:59:22;2;0
20170503007852;05:15:01;05:17:21;2;0
20170503007853;16:24:12;16:28:38;4;0
20170503007854;05:16:57;05:21:14;2;0
20170503007855;23:33:20;23:35:59;2;0
20170503007856;19:25:59;19:28:38;2;0
20170503007857;10:28:27;10:32:23;2;0
20170503007858;14:59:43;15:03:58;3;0
20170503007859;14:46:15;14:50:21;3;0
20170503007860;06:13:31;06:17:47;3;0
20170503007861;07:08:45;07:12:17;5;0
20170503007862;20:10:18;20:12:29;2;1
20170503007863;09:12:21;09:15:57;3;0
20170503007864;13:04:39;13:09:32;3;0
20170503007865;03:47:06;03:49:58;1;0
20170503007866;09:21:31;09:24:04;2;0
20170503007867;08:46:31;08:49:35;4;0
20170503007868;17:45:08;17:49:00;1;0
20170503007869;05:40:19;05:42:10;3;0
20170503007870;15:52:34;15:55:19;3;0
20170503007871;16:12:25;16:16:32;3;0
20170503007872;23:34:49;23:36:52;2;0
20170503007873;10:20:00;10:21:36;4;0
20170503007874;07:27:42;07:30:39;2;1
20170503007875;13:21:17;13:22:34;3;0
20170503007876;06:21:38;06:25:43;3;1
20170503007877;07:25:54;07:28:16;3;0
20170503007878;07:49:00;07:52:27;4;0
20170503007879;20:36:23;20:38:17;2;0
20170503007880;09:44:46;09:47:51;3;0
20170503007881;17:27:53;17:29:59;4;0
20170503007882;08:13:17;08:14:35;2;0
20170503007883;04:57:35;04:58:50;3;1
20170503007884;20:44:52;20:47:41;2;0
20170503007885;00:31:54;00:33:51;2;0
20170503007886;13:25:59;13:27:17;1;0
20170503007887;18:13:23;18:16:28;3;1
20170503007888;18:47:31;18:49:57;2;0
20170503007889;22:44:08;22:46:01;1;0
20170503007890;11:59:53;12:02:31;1;0
20170503007891;19:32:20;19:36:18;3;1
20170503007892;18:33:17;18:35:45;1;0
20170503007893;21:08:08;21:11:33;2;0
20170503007894;06:34:29;06:37:49;3;0
20170503007895;16:39:05;16:42:09;5;0
20170503007896;16:44:59;16:48:36;2;0
20170503007897;00:29:34;00:32:58;2;0
20170503007898;22:04:52;22:07:44;3;0
20170503007899;08:35:20;08:37:17;3;1
20170503007900;16:08:09;16:11:28;4;0
20170503007901;16:37:13;16:40:13;3;0
20170503007902;12:16:59;12:18:21;2;0
20170503007903;19:31:42;19:33:48;4;0
20170503007904;18:47:19;18:50:00;2;0
20170503007905;01:01:30;01:02:23;4;0
20170503007906;15:48:24;15:52:56;3;0
20170503007907;05:11:31;05:13:25;3;0
20170503007908;22:50:08;22:53:21;2;1
20170503007909;10:09:14;10:14:00;3;0
20170503007910;10:13:28;10:18:10;1;0
20170503007911;15:37:14;15:41:09;1;0
20170503007912;13:24:44;13:28:13;2;0
20170503007913;14:36:19;14:36:59;4;0
20170503007914;07:13:51;07:17:45;3;0
20170503007915;21:39:15;21:43:38;2;0
20170503007916;19:40:05;19:42:35;2;0
20170503007917;18:21:47;18:23:10;2;0
20170503007918;18:41:12;18:45:04;4;0
20170503007919;19:36:47;19:38:46;2;0
20170503007920;13:27:20;13:31:08;3;0
20170503007921;08:42:42;08:45:20;4;0
20170503007922;05:10:16;05:12:07;2;0
20170503007923;19:19:06;19:20:54;4;0
20170503007924;22:59:05;23:04:28;3;0
20170503007925;04:40:43;04:44:37;3;0
20170503007926;17:13:47;17:17:13;2;0
20170503007927;12:52:59;12:58:59;1;0
20170503007928;21:42:53;21:46:40;3;1
20170503007929;07:50:02;07:50:41;1;0
20170503007930;11:39:43;11:44:07;1;0
20170503007931;12:50:31;12:52:26;2;0
20170503007932;21:24:28;21:26:05;3;0
20170503007933;10:37:56;10:41:02;1;0
20170503007934;18:54:55;18:58:57;3;0
20170503007935;15:29:39;15:33:04;2;1
20170503007936;13:39:00;13:40:14;4;0
20170503007937;08:55:34;08:58:38;1;0
20170503007938;04:12:58;04:17:16;5;0
20170503007939;02:07:58;02:11:13;2;0
20170503007940;23:29:45;23:33:40;3;0
20170503007941;23:28:27;23:31:29;1;0
20170503007942;15:37:25;15:43:16;0;0
20170503007943;00:46:23;00:50:00;4;0
20170503007944;08:41:05;08:45:29;4;0
20170503007945;02:07:04;02:10:23;3;0
20170503007946;09:19:18;09:23:12;2;0
20170503007947;00:44:13;00:47:30;3;0
20170503007948;23:17:15;23:20:37;1;0
20170503007949;00:01:01;00:04:58;3;0
20170503007950;07:43:16;07:45:32;3;0
20170503007951;01:37:28;01:40:24;2;0
20170503007952;08:00:57;08:03:53;3;0
20170503007953;10:45:13;10:47:31;2;0
20170503007954;15:23:56;15:25:09;4;0
20170503007955;10:36:11;10:36:55;1;0
20170503007956;04:39:31;04:43:22;3;0
20170503007957;13:37:24;13:42:08;1;0
20170503007958;04:45:49;04:48:49;3;0
20170503007959;06:36:46;06:39:28;2;0
20170503007960;01:04:04;01:07:17;1;0
20170503007961;09:07:59;09:10:07;1;0
20170503007962;20:13:11;20:16:24;1;1
20170503007963;12:16:33;12:18:31;3;0
20170503007964;23:23:47;23:27:02;1;0
20170503007965;07:48:21;07:50:35;3;0
20170503007966;09:00:49;09:04:04;3;0
20170503007967;08:33:58;08:38:03;2;0
20170503007968;00:54:37;00:58:52;2;0
20170503007969;01:00:29;01:04:03;1;1
20170503007970;11:26:20;11:29:07;2;0
20170503007971;14:37:53;14:40:44;3;0
20170503007972;18:01:02;18:03:32;1;0
20170503007973;01:04:00;01:08:20;4;0
20170503007974;12:26:49;12:30:52;2;0
20170503007975;01:00:33;01:03:02;3;0
20170503007976;18:09:45;18:13:58;3;0
20170503007977;19:10:55;19:14:32;4;0
20170503007978;02:14:06;02:17:32;2;0
20170503007979;11:15:57;11:20:49;2;0
20170503007980;08:15:32;08:18:37;3;0
20170503007981;21:05:18;21:09:15;3;0
20170503007982;12:35:43;12:38:44;2;0
20170503007983;14:40:50;14:45:00;3;0
20170503007984;11:56:26;11:58:07;2;0
20170503007985;23:44:44;23:47:02;2;0
20170503007986;03:21:40;03:26:20;4;0
20170503007987;07:59:41;08:02:40;4;0
20170503007988;14:13:42;14:18:21;2;0
20170503007989;03:01:20;03:05:48;2;0
20170503007990;21:25:14;21:28:16;3;0
20170503007991;20:10:04;20:13:19;3;0
20170503007992;11:14:56;11:18:22;3;0
20170503007993;03:56:45;03:59:57;0;0
20170503007994;08:11:43;08:14:35;2;0
20170503007995;08:29:58;08:34:07;1;0
20170503007996;03:43:07;03:45:11;4;0
20170503007997;12:15:50;12:18:17;2;1
20170503007998;15:26:39;15:29:29;3;0
20170503007999;06:15:55;06:20:35;2;0
20170503008000;17:38:19;17:43:12;3;0
20170503008001;02:04:36;02:06:29;2;0
20170503008002;18:44:57;18:48:44;2;0
20170503008003;13:36:27;13:37:28;4;0
20170503008004;00:15:16;00:17:14;3;0
20170503008005;03:48:44;03:51:40;2;0
20170503008006;16:35:10;16:36:50;4;0
20170503008007;22:11:48;22:14:40;2;0
20170503008008;06:11:20;06:15:32;3;0
20170503008009;20:53:47;20:57:51;3;0
20170503008010;02:07:34;02:12:33;5;0
20170503008011;13:37:46;13:39:08;2;0
20170503008012;06:35:21;06:38:43;1;0
20170503008013;12:46:00;12:46:59;5;0
20170503008014;11:48:07;11:51:30;3;0
20170503008015;04:32:33;04:34:26;2;0
20170503008016;14:40:37;14:42:51;5;0
20170503008017;18:16:37;18:20:13;2;0
20170503008018;04:14:18;04:18:18;3;0
20170503008019;13:21:28;13:23:36;1;0
20170503008020;16:56:46;17:00:15;1;0
20170503008021;09:35:22;09:38:23;2;0
20170503008022;01:18:47;01:22:38;2;0
20170503008023;18:18:46;18:20:54;2;0
20170503008024;06:04:19;06:07:12;2;0
20170503008025;07:06:05;07:07:43;3;0
20170503008026;04:05:07;04:06:44;2;0
20170503008027;11:25:56;11:27:29;2;0
20170503008028;00:35:08;00:36:22;6;0
20170503008029;08:25:43;08:29:28;1;0
20170503008030;01:34:05;01:37:26;2;0
20170503008031;10:47:10;10:50:03;4;0
20170503008032;14:56:26;14:58:40;1;0
20170503008033;04:00:25;04:04:56;2;1
20170503008034;18:07:39;18:11:20;1;0
20170503008035;11:59:11;12:01:33;4;0
20170503008036;20:33:02;20:37:05;2;0
20170503008037;22:09:14;22:11:42;2;1
20170503008038;03:11:38;03:15:37;1;0
20170503008039;09:07:56;09:12:09;3;1
20170503008040;10:33:23;10:37:31;1;0
20170503008041;03:42:01;03:45:19;0;0
20170503008042;20:29:12;20:30:54;3;0
20170503008043;10:44:19;10:47:50;2;1
20170503008044;21:35:22;21:39:07;1;0
20170503008045;04:00:34;04:02:14;4;0
20170503008046;13:48:58;13:54:00;1;0
20170503008047;11:48:25;11:50:17;3;0
20170503008048;13:45:02;13:49:03;1;1
20170503008049;02:56:56;03:00:36;4;0
20170503008050;03:23:33;03:26:03;4;0
20170503008051;12:21:13;12:24:22;2;0
20170503008052;20:54:10;20:56:28;1;1
20170503008053;20:32:36;20:36:53;2;0
20170503008054;14:07:59;14:12:44;4;0
20170503008055;08:42:05;08:45:37;3;0
20170503008056;12:22:09;12:26:26;3;0
20170503008057;11:38:52;11:41:41;2;0
20170503008058;11:34:21;11:36:21;2;0
20170503008059;13:42:41;13:45:54;3;0
20170503008060;18:40:49;18:44:28;2;0
20170503008061;16:34:11;16:37:18;1;0
20170503008062;10:04:48;10:07:46;2;0
20170503008063;06:12:10;06:15:55;2;1
20170503008064;00:10:35;00:14:34;2;0
20170503008065;07:17:46;07:20:54;5;0
20170503008066;15:37:48;15:39:48;2;0
20170503008067;00:32:22;00:37:05;2;0
20170503008068;20:37:22;20:40:08;2;0
20170503008069;15:55:01;15:59:22;4;0
20170503008070;09:51:27;09:53:40;3;0
20170503008071;21:55:27;21:59:15;3;0
20170503008072;23:08:36;23:11:18;3;0
20170503008073;02:41:10;02:44:42;3;0
20170503008074;09:21:15;09:26:35;3;0
20170503008075;18:59:06;19:01:21;2;0
20170503008076;10:00:51;10:02:55;3;0
20170503008077;23:04:13;23:07:31;2;1
20170503008078;18:53:31;18:57:20;3;0
20170503008079;16:19:58;16:23:46;2;0
20170503008080;06:19:00;06:21:59;2;0
20170503008081;09:44:12;09:45:16;3;0
20170503008082;05:48:12;05:52:09;3;0
20170503008083;20:47:01;20:50:52;3;0
20170503008084;00:03:32;00:09:25;1;0
20170503008085;20:46:27;20:48:37;2;0
20170503008086;06:42:46;06:47:17;3;0
20170503008087;09:30:41;09:32:14;1;0
20170503008088;20:14:40;20:17:29;3;0
20170503008089;19:48:59;19:49:51;2;0
20170503008090;23:03:15;23:07:08;4;0
20170503008091;10:48:20;10:50:25;1;0
20170503008092;08:14:46;08:16:58;3;0
20170503008093;03:57:55;03:59:57;3;0
20170503008094;00:02:52;00:04:20;5;0
20170503008095;21:55:55;21:59:28;3;0
20170503008096;20:48:51;20:53:27;3;0
20170503008097;00:10:17;00:13:35;2;0
20170503008098;15:00:00;15:04:30;1;0
20170503008099;02:16:26;02:18:13;1;0
20170503008100;16:48:16;16:51:43;3;0
20170503008101;01:39:14;01:42:52;2;0
20170503008102;12:49:54;12:53:26;1;0
20170503008103;23:54:28;23:57:46;4;0
20170503008104;23:18:55;23:22:26;0;0
20170503008105;18:35:52;18:39:54;2;0
20170503008106;20:05:25;20:07:44;4;0
20170503008107;07:53:27;07:54:12;2;0
20170503008108;12:59:31;13:02:29;4;0
20170503008109;21:38:38;21:40:56;4;0
20170503008110;05:56:25;05:59:04;2;0
20170503008111;15:13:19;15:16:23;1;0
20170503008112;18:24:45;18:28:54;2;0
20170503008113;03:40:38;03:42:49;3;0
20170503008114;09:32:32;09:35:42;2;0
20170503008115;13:42:35;13:45:26;4;1
20170503008116;09:47:15;09:48:11;1;0
20170503008117;10:36:58;10:39:37;1;1
20170503008118;11:36:52;11:38:59;2;0
20170503008119;09:45:48;09:49:48;2;0
20170503008120;16:05:22;16:09:18;1;0
20170503008121;11:45:47;11:48:27;2;0
20170503008122;09:33:33;09:36:18;2;0
20170503008123;17:54:17;17:56:04;2;0
20170503008124;21:21:06;21:26:04;2;0
20170503008125;09:41:08;09:45:21;2;0
20170503008126;18:38:45;18:43:46;2;0
20170503008127;06:31:08;06:33:36;1;0
20170503008128;06:32:15;06:35:04;3;0
20170503008129;18:56:21;19:01:53;1;1
20170503008130;18:48:54;18:51:39;4;0
20170503008131;17:08:57;17:12:36;3;0
20170503008132;10:04:08;10:06:49;1;0
20170503008133;10:45:12;10:48:35;4;0
20170503008134;00:59:18;01:03:17;4;0
20170503008135;05:39:34;05:41:12;0;0
20170503008136;23:42:53;23:45:17;1;0
20170503008137;03:56:29;03:59:41;3;0
20170503008138;19:24:59;19:28:27;3;0
20170503008139;14:56:29;15:00:58;3;0
20170503008140;18:23:11;18:24:00;5;0
20170503008141;23:06:30;23:09:38;3;0
20170503008142;01:52:31;01:54:54;4;0
20170503008143;19:48:38;19:51:57;1;0
20170503008144;20:45:28;20:48:53;3;0
20170503008145;17:17:34;17:20:09;2;0
20170503008146;08:06:34;08:09:15;3;0
20170503008147;12:05:06;12:09:14;2;0
20170503008148;09:59:00;10:01:19;1;0
20170503008149;02:17:18;02:19:53;3;0
20170503008150;21:51:06;21:54:28;3;0
20170503008151;14:07:07;14:09:32;3;0
20170503008152;21:29:26;21:31:31;3;0
20170503008153;12:34:51;12:38:01;2;0
20170503008154;18:33:05;18:36:34;1;0
20170503008155;03:57:38;04:00:18;3;0
20170503008156;13:11:46;13:14:41;1;0
20170503008157;15:48:03;15:50:20;3;0
20170503008158;00:59:14;01:01:29;2;0
20170503008159;23:17:17;23:19:25;3;0
20170503008160;06:06:59;06:09:30;3;0
20170503008161;11:37:58;11:40:15;1;1
20170503008162;06:40:33;06:44:13;1;0
20170503008163;15:10:51;15:13:38;4;0
20170503008164;13:36:33;13:39:30;2;0
20170503008165;11:00:58;11:06:04;3;1
20170503008166;23:09:08;23:13:11;2;1
20170503008167;07:07:25;07:08:34;2;1
20170503008168;01:52:08;01:54:15;3;0
20170503008169;15:42:13;15:45:13;2;1
20170503008170;06:56:39;06:58:58;2;0
20170503008171;08:41:20;08:43:37;2;0
20170503008172;11:07:18;11:10:37;3;0
20170503008173;08:18:32;08:20:45;2;0
20170503008174;17:03:16;17:08:32;4;0
20170503008175;04:38:08;04:41:51;3;0
20170503008176;14:21:41;14:25:31;3;0
20170503008177;18:21:47;18:24:44;4;0
20170503008178;16:17:28;16:20:43;4;0
20170503008179;19:29:32;19:32:05;3;0
20170503008180;22:49:03;22:53:57;3;1
20170503008181;00:22:40;00:26:22;2;0
20170503008182;04:00:48;04:05:42;5;0
20170503008183;20:17:19;20:20:28;1;0
20170503008184;09:36:58;09:40:34;1;0
20170503008185;12:31:36;12:36:06;4;0
20170503008186;14:23:57;14:26:08;2;0
20170503008187;18:56:28;18:57:22;3;0
20170503008188;07:58:03;08:01:12;3;0
20170503008189;15:55:11;16:00:58;2;0
20170503008190;17:04:38;17:07:40;3;0
20170503008191;16:33:19;16:35:37;2;0
20170503008192;02:34:18;02:36:57;3;0
20170503008193;08:17:07;08:19:59;1;1
20170503008194;02:50:32;02:53:57;3;0
20170503008195;03:45:48;03:48:53;3;1
20170503008196;04:23:56;04:25:54;3;0
20170503008197;04:26:39;04:28:32;3;0
20170503008198;01:56:53;02:00:36;2;0
20170503008199;02:43:54;02:46:51;3;0
20170503008200;02:49:26;02:53:47;2;0
20170503008201;01:19:38;01:20:38;1;0
20170503008202;09:17:57;09:23:01;2;0
20170503008203;07:34:59;07:37:33;2;0
20170503008204;09:49:44;09:52:51;2;0
20170503008205;11:17:00;11:19:33;4;0
20170503008206;23:37:58;23:41:10;1;1
20170503008207;08:35:16;08:38:54;2;0
20170503008208;23:24:46;23:26:37;2;0
20170503008209;10:17:00;10:19:14;2;0
20170503008210;23:20:12;23:23:19;4;0
20170503008211;13:34:54;13:37:21;2;0
20170503008212;03:36:38;03:39:55;3;0
20170503008213;17:43:31;17:47:00;2;0
20170503008214;06:58:52;07:01:21;4;0
20170503008215;03:47:37;03:51:02;3;0
20170503008216;11:26:09;11:28:36;3;0
20170503008217;17:21:45;17:23:20;2;0
20170503008218;13:46:43;13:50:11;2;0
20170503008219;08:07:35;08:10:06;2;0
20170503008220;03:40:25;03:42:08;2;0
20170503008221;00:16:55;00:19:25;2;0
20170503008222;10:52:04;10:55:33;4;0
20170503008223;21:55:20;21:58:07;2;0
20170503008224;02:13:20;02:16:31;3;0
20170503008225;07:16:29;07:20:41;3;0
20170503008226;21:41:03;21:43:50;2;0
20170503008227;08:38:19;08:41:42;1;0
20170503008228;03:43:12;03:45:41;2;0
20170503008229;15:29:34;15:31:04;3;0
20170503008230;03:21:49;03:25:11;2;1
20170503008231;07:18:36;07:21:08;1;0
20170503008232;09:24:20;09:26:31;2;0
20170503008233;00:04:58;00:07:26;3;0
20170503008234;12:22:36;12:24:46;5;0
20170503008235;16:26:31;16:29:19;3;0
20170503008236;05:08:34;05:10:14;2;0
20170503008237;18:54:58;18:58:47;2;0
20170503008238;17:39:07;17:42:51;2;0
20170503008239;14:37:23;14:41:12;3;0
20170503008240;10:50:57;10:53:25;1;0
20170503008241;22:39:37;22:43:38;2;0
20170503008242;01:10:03;01:12:59;3;0
20170503008243;12:44:29;12:49:19;2;0
20170503008244;17:27:40;17:32:33;2;0
20170503008245;06:58:40;07:01:52;4;0
20170503008246;13:29:48;13:33:43;2;0
20170503008247;02:54:40;02:57:55;2;0
20170503008248;06:56:45;07:01:32;3;0
20170503008249;14:07:17;14:11:35;4;0
20170503008250;18:15:10;18:18:43;2;0
20170503008251;09:36:02;09:38:30;3;0
20170503008252;18:42:28;18:44:27;3;0
20170503008253;06:00:05;06:03:49;3;0
20170503008254;04:35:05;04:37:36;4;0
20170503008255;07:32:59;07:37:32;2;0
20170503008256;07:47:09;07:49:36;1;0
20170503008257;03:29:55;03:34:47;3;1
20170503008258;12:01:16;12:05:46;3;0
20170503008259;20:26:23;20:29:31;1;1
20170503008260;14:26:07;14:29:19;2;0
20170503008261;08:14:07;08:15:42;3;0
20170503008262;00:38:06;00:42:44;4;0
20170503008263;09:13:41;09:17:02;2;0
20170503008264;00:06:02;00:09:14;2;1
20170503008265;01:14:27;01:17:23;4;0
20170503008266;08:03:27;08:05:19;3;0
20170503008267;03:05:53;03:08:33;4;0
20170503008268;12:23:25;12:24:49;3;0
20170503008269;06:54:31;06:57:29;4;0
20170503008270;08:21:12;08:25:36;4;0
20170503008271;17:02:00;17:06:00;3;0
20170503008272;15:33:58;15:37:03;3;0
20170503008273;20:20:03;20:22:30;1;1
20170503008274;23:13:11;23:14:49;1;0
20170503008275;01:12:15;01:14:04;1;0
20170503008276;06:22:41;06:27:46;2;0
20170503008277;06:02:31;06:04:28;2;0
20170503008278;05:31:31;05:34:55;3;0
20170503008279;06:58:56;07:02:29;0;0
20170503008280;13:42:00;13:44:16;0;0
20170503008281;14:52:00;14:55:33;3;0
20170503008282;09:05:39;09:09:26;3;0
20170503008283;23:28:09;23:30:47;2;0
20170503008284;08:05:03;08:07:52;2;0
20170503008285;20:25:43;20:29:34;1;1
20170503008286;00:20:42;00:22:09;2;0
20170503008287;07:10:09;07:14:28;4;0
20170503008288;14:04:03;14:06:37;3;0
20170503008289;17:02:38;17:05:34;3;0
20170503008290;06:33:37;06:37:58;5;0
20170503008291;18:15:56;18:19:27;3;0
20170503008292;00:51:58;00:54:15;4;0
20170503008293;05:27:09;05:30:39;3;0
20170503008294;15:59:08;16:01:13;5;0
20170503008295;06:14:49;06:18:35;0;0
20170503008296;00:41:12;00:45:46;3;0
20170503008297;14:06:22;14:08:43;4;0
20170503008298;01:00:39;01:03:00;3;0
20170503008299;21:33:39;21:36:49;2;0
20170503008300;05:30:27;05:33:50;1;0
20170503008301;03:35:36;03:38:06;5;0
20170503008302;17:14:37;17:19:12;2;0
20170503008303;03:00:23;03:02:59;1;0
20170503008304;07:08:08;07:10:36;3;0
20170503008305;12:09:56;12:12:54;2;0
20170503008306;09:06:11;09:10:14;3;0
20170503008307;06:16:02;06:19:07;2;0
20170503008308;18:30:10;18:31:51;2;0
20170503008309;21:17:14;21:18:08;2;0
20170503008310;21:03:14;21:07:41;4;0
20170503008311;12:34:45;12:38:47;2;0
20170503008312;16:49:45;16:52:24;3;0
20170503008313;12:47:39;12:49:48;2;0
20170503008314;03:09:11;03:13:03;3;0
20170503008315;21:06:49;21:11:27;2;1
20170503008316;10:27:48;10:30:50;2;0
20170503008317;22:38:39;22:44:13;1;0
20170503008318;05:00:24;05:03:13;2;0
20170503008319;06:54:43;06:58:26;3;0
20170503008320;03:32:21;03:35:45;2;0
20170503008321;01:18:54;01:24:56;1;0
20170503008322;10:30:38;10:32:52;3;0
20170503008323;03:13:34;03:14:20;2;0
20170503008324;23:03:32;23:08:09;3;0
20170503008325;21:08:15;21:11:57;2;0
20170503008326;05:22:02;05:25:12;2;0
20170503008327;06:41:04;06:44:15;4;0
20170503008328;20:28:34;20:31:12;3;0
20170503008329;08:38:37;08:41:21;4;0
20170503008330;11:06:25;11:10:51;3;0
20170503008331;20:22:19;20:25:22;3;0
20170503008332;14:26:22;14:30:20;3;0
20170503008333;19:42:44;19:46:36;3;0
20170503008334;09:17:54;09:22:23;4;0
20170503008335;23:23:07;23:23:07;0;0
20170503008336;21:23:19;21:26:12;4;0
20170503008337;16:10:12;16:13:40;0;0
20170503008338;00:37:27;00:40:46;4;0
20170503008339;03:50:53;03:54:16;2;1
20170503008340;08:31:56;08:36:17;1;0
20170503008341;06:56:53;07:00:26;3;0
20170503008342;20:52:45;20:56:28;3;1
20170503008343;23:02:16;23:05:56;2;0
20170503008344;22:51:48;22:53:37;2;0
20170503008345;13:25:52;13:29:42;2;0
20170503008346;17:15:42;17:18:43;2;0
20170503008347;06:23:08;06:26:01;4;0
20170503008348;08:01:47;08:05:46;3;0
20170503008349;14:43:29;14:47:24;2;1
20170503008350;15:54:14;15:57:15;3;0
20170503008351;00:17:03;00:19:25;2;0
20170503008352;15:05:17;15:08:18;3;0
20170503008353;00:15:26;00:18:53;4;0
20170503008354;01:35:59;01:38:31;3;0
20170503008355;13:09:07;13:11:36;2;0
20170503008356;22:44:46;22:46:09;4;0
20170503008357;04:57:13;04:59:26;2;0
20170503008358;08:33:23;08:37:12;4;0
20170503008359;02:42:54;02:46:41;3;0
20170503008360;13:44:25;13:47:32;2;0
20170503008361;16:50:43;16:54:02;2;0
20170503008362;20:03:29;20:05:22;1;0
20170503008363;02:03:49;02:06:24;3;0
20170503008364;11:52:33;11:56:13;2;0
20170503008365;00:06:14;00:11:08;4;1
20170503008366;09:26:54;09:30:50;2;0
20170503008367;21:42:33;21:47:35;3;0
